pax,group,session,trial,rt,item,age
sub-test026,test,T0,trial10,1057.5467564227345,item2,13.829593365550178
sub-test026,test,T0,trial11,1048.6139658235431,item3,13.829593365550178
sub-test026,test,T0,trial12,1015.8186466817233,item3,13.829593365550178
sub-test026,test,T0,trial13,1032.622921710372,item3,13.829593365550178
sub-test026,test,T0,trial14,1059.3835321537485,item3,13.829593365550178
sub-test026,test,T0,trial15,1052.2395958408997,item3,13.829593365550178
sub-test026,test,T0,trial16,1071.4993510546537,item4,13.829593365550178
sub-test026,test,T0,trial17,1049.3918530549481,item4,13.829593365550178
sub-test026,test,T0,trial18,1079.0100326575243,item4,13.829593365550178
sub-test026,test,T0,trial19,1048.9168125484025,item4,13.829593365550178
sub-test026,test,T0,trial20,1049.2059794728384,item4,13.829593365550178
sub-test026,test,T1,trial1,866.7756969535483,item1,13.829593365550178
sub-test026,test,T1,trial2,894.6149966286755,item1,13.829593365550178
sub-test026,test,T1,trial3,858.3532236073879,item1,13.829593365550178
sub-test026,test,T1,trial4,862.0902901147313,item1,13.829593365550178
sub-test026,test,T1,trial5,907.2531191042307,item1,13.829593365550178
sub-test026,test,T1,trial6,851.2997494970298,item2,13.829593365550178
sub-test026,test,T1,trial7,850.713204531413,item2,13.829593365550178
sub-test026,test,T1,trial8,872.9851774071606,item2,13.829593365550178
sub-test026,test,T1,trial9,823.9495257787707,item2,13.829593365550178
sub-test026,test,T1,trial10,855.9749156414098,item2,13.829593365550178
sub-test026,test,T1,trial11,847.0421250422187,item3,13.829593365550178
sub-test026,test,T1,trial12,814.2468059003987,item3,13.829593365550178
sub-test026,test,T1,trial13,831.0510809290475,item3,13.829593365550178
sub-test026,test,T1,trial14,857.811691372424,item3,13.829593365550178
sub-test026,test,T1,trial15,850.6677550595751,item3,13.829593365550178
sub-test026,test,T1,trial16,869.9275102733291,item4,13.829593365550178
sub-test026,test,T1,trial17,847.8200122736237,item4,13.829593365550178
sub-test026,test,T1,trial18,877.4381918761998,item4,13.829593365550178
sub-test026,test,T1,trial19,847.3449717670778,item4,13.829593365550178
sub-test026,test,T1,trial20,847.6341386915137,item4,13.829593365550178
sub-control027,control,T0,trial1,1049.5586237632301,item1,3.8137596291934637
sub-control027,control,T0,trial2,1077.397923438357,item1,3.8137596291934637
sub-control027,control,T0,trial3,1041.1361504170698,item1,3.8137596291934637
sub-control027,control,T0,trial4,1044.8732169244129,item1,3.8137596291934637
sub-control027,control,T0,trial5,1090.0360459139124,item1,3.8137596291934637
sub-control027,control,T0,trial6,1034.0826763067114,item2,3.8137596291934637
sub-control027,control,T0,trial7,1033.4961313410947,item2,3.8137596291934637
sub-control027,control,T0,trial8,1055.7681042168424,item2,3.8137596291934637
sub-control027,control,T0,trial9,1006.7324525884525,item2,3.8137596291934637
sub-control027,control,T0,trial10,1038.7578424510916,item2,3.8137596291934637
sub-control027,control,T0,trial11,1029.8250518519003,item3,3.8137596291934637
sub-control027,control,T0,trial12,997.0297327100805,item3,3.8137596291934637
sub-control027,control,T0,trial13,1013.8340077387293,item3,3.8137596291934637
sub-control027,control,T0,trial14,1040.5946181821057,item3,3.8137596291934637
sub-control027,control,T0,trial15,1033.4506818692569,item3,3.8137596291934637
sub-control027,control,T0,trial16,1052.710437083011,item4,3.8137596291934637
sub-control027,control,T0,trial17,1030.6029390833053,item4,3.8137596291934637
sub-control027,control,T0,trial18,1060.2211186858815,item4,3.8137596291934637
sub-control027,control,T0,trial19,1030.1278985767597,item4,3.8137596291934637
sub-control027,control,T0,trial20,1030.4170655011956,item4,3.8137596291934637
sub-control027,control,T1,trial1,979.8415293447738,item1,3.8137596291934637
sub-control027,control,T1,trial2,1007.6808290199009,item1,3.8137596291934637
sub-control027,control,T1,trial3,971.4190559986133,item1,3.8137596291934637
sub-control027,control,T1,trial4,975.1561225059567,item1,3.8137596291934637
sub-control027,control,T1,trial5,1020.3189514954561,item1,3.8137596291934637
sub-control027,control,T1,trial6,964.3655818882552,item2,3.8137596291934637
sub-control027,control,T1,trial7,963.7790369226384,item2,3.8137596291934637
sub-control027,control,T1,trial8,986.051009798386,item2,3.8137596291934637
sub-control027,control,T1,trial9,937.0153581699961,item2,3.8137596291934637
sub-control027,control,T1,trial10,969.0407480326352,item2,3.8137596291934637
sub-control027,control,T1,trial11,960.1079574334441,item3,3.8137596291934637
sub-control027,control,T1,trial12,927.3126382916241,item3,3.8137596291934637
sub-control027,control,T1,trial13,944.1169133202729,item3,3.8137596291934637
sub-control027,control,T1,trial14,970.8775237636494,item3,3.8137596291934637
sub-control027,control,T1,trial15,963.7335874508005,item3,3.8137596291934637
sub-control027,control,T1,trial16,982.9933426645546,item4,3.8137596291934637
sub-control027,control,T1,trial17,960.8858446648491,item4,3.8137596291934637
sub-control027,control,T1,trial18,990.5040242674252,item4,3.8137596291934637
sub-control027,control,T1,trial19,960.4108041583032,item4,3.8137596291934637
sub-control027,control,T1,trial20,960.6999710827391,item4,3.8137596291934637
sub-test027,test,T0,trial1,1095.8664671725417,item1,14.45986114044346
sub-test027,test,T0,trial2,1123.7057668476687,item1,14.45986114044346
sub-test027,test,T0,trial3,1087.4439938263813,item1,14.45986114044346
sub-test027,test,T0,trial4,1091.1810603337244,item1,14.45986114044346
sub-test027,test,T0,trial5,1136.343889323224,item1,14.45986114044346
sub-test027,test,T0,trial6,1080.390519716023,item2,14.45986114044346
sub-test027,test,T0,trial7,1079.8039747504063,item2,14.45986114044346
sub-test027,test,T0,trial8,1102.075947626154,item2,14.45986114044346
sub-test027,test,T0,trial9,1053.040295997764,item2,14.45986114044346
sub-test027,test,T0,trial10,1085.0656858604032,item2,14.45986114044346
sub-test027,test,T0,trial11,1076.1328952612118,item3,14.45986114044346
sub-test027,test,T0,trial12,1043.337576119392,item3,14.45986114044346
sub-test027,test,T0,trial13,1060.1418511480408,item3,14.45986114044346
sub-test027,test,T0,trial14,1086.9024615914173,item3,14.45986114044346
sub-test027,test,T0,trial15,1079.7585252785684,item3,14.45986114044346
sub-test027,test,T0,trial16,1099.0182804923224,item4,14.45986114044346
sub-test027,test,T0,trial17,1076.9107824926168,item4,14.45986114044346
sub-test027,test,T0,trial18,1106.528962095193,item4,14.45986114044346
sub-test027,test,T0,trial19,1076.4357419860712,item4,14.45986114044346
sub-test027,test,T0,trial20,1076.724908910507,item4,14.45986114044346
sub-test027,test,T1,trial1,905.8844086990596,item1,14.45986114044346
sub-test027,test,T1,trial2,933.7237083741867,item1,14.45986114044346
sub-test027,test,T1,trial3,897.4619353528991,item1,14.45986114044346
sub-test027,test,T1,trial4,901.1990018602424,item1,14.45986114044346
sub-test027,test,T1,trial5,946.3618308497419,item1,14.45986114044346
sub-test027,test,T1,trial6,890.408461242541,item2,14.45986114044346
sub-test027,test,T1,trial7,889.8219162769242,item2,14.45986114044346
sub-test027,test,T1,trial8,912.0938891526717,item2,14.45986114044346
sub-test027,test,T1,trial9,863.0582375242819,item2,14.45986114044346
sub-test027,test,T1,trial10,895.083627386921,item2,14.45986114044346
sub-test027,test,T1,trial11,886.1508367877299,item3,14.45986114044346
sub-test027,test,T1,trial12,853.3555176459099,item3,14.45986114044346
sub-test027,test,T1,trial13,870.1597926745587,item3,14.45986114044346
sub-test027,test,T1,trial14,896.9204031179352,item3,14.45986114044346
sub-test027,test,T1,trial15,889.7764668050863,item3,14.45986114044346
sub-test027,test,T1,trial16,909.0362220188404,item4,14.45986114044346
sub-test027,test,T1,trial17,886.9287240191348,item4,14.45986114044346
sub-test027,test,T1,trial18,916.546903621711,item4,14.45986114044346
sub-test027,test,T1,trial19,886.453683512589,item4,14.45986114044346
sub-test027,test,T1,trial20,886.7428504370249,item4,14.45986114044346
sub-control028,control,T0,trial1,1051.080406928001,item1,5.383396979213461
sub-control028,control,T0,trial2,1078.919706603128,item1,5.383396979213461
sub-control028,control,T0,trial3,1042.6579335818406,item1,5.383396979213461
sub-control028,control,T0,trial4,1046.3950000891837,item1,5.383396979213461
sub-control028,control,T0,trial5,1091.5578290786832,item1,5.383396979213461
sub-control028,control,T0,trial6,1035.6044594714822,item2,5.383396979213461
sub-control028,control,T0,trial7,1035.0179145058655,item2,5.383396979213461
sub-control028,control,T0,trial8,1057.2898873816132,item2,5.383396979213461
sub-control028,control,T0,trial9,1008.2542357532233,item2,5.383396979213461
sub-control028,control,T0,trial10,1040.2796256158624,item2,5.383396979213461
sub-control028,control,T0,trial11,1031.346835016671,item3,5.383396979213461
sub-control028,control,T0,trial12,998.5515158748512,item3,5.383396979213461
sub-control028,control,T0,trial13,1015.3557909035001,item3,5.383396979213461
sub-control028,control,T0,trial14,1042.1164013468765,item3,5.383396979213461
sub-control028,control,T0,trial15,1034.9724650340277,item3,5.383396979213461
sub-control028,control,T0,trial16,1054.2322202477817,item4,5.383396979213461
sub-control028,control,T0,trial17,1032.124722248076,item4,5.383396979213461
sub-control028,control,T0,trial18,1061.7429018506523,item4,5.383396979213461
sub-control028,control,T0,trial19,1031.6496817415305,item4,5.383396979213461
sub-control028,control,T0,trial20,1031.9388486659664,item4,5.383396979213461
sub-control028,control,T1,trial1,992.7589771484024,item1,5.383396979213461
sub-control028,control,T1,trial2,1020.5982768235295,item1,5.383396979213461
sub-control028,control,T1,trial3,984.336503802242,item1,5.383396979213461
sub-control028,control,T1,trial4,988.0735703095853,item1,5.383396979213461
sub-control028,control,T1,trial5,1033.2363992990847,item1,5.383396979213461
sub-control028,control,T1,trial6,977.2830296918838,item2,5.383396979213461
sub-control028,control,T1,trial7,976.696484726267,item2,5.383396979213461
sub-control028,control,T1,trial8,998.9684576020146,item2,5.383396979213461
sub-control028,control,T1,trial9,949.9328059736248,item2,5.383396979213461
sub-control028,control,T1,trial10,981.9581958362638,item2,5.383396979213461
sub-control028,control,T1,trial11,973.0254052370727,item3,5.383396979213461
sub-control028,control,T1,trial12,940.2300860952528,item3,5.383396979213461
sub-control028,control,T1,trial13,957.0343611239016,item3,5.383396979213461
sub-control028,control,T1,trial14,983.794971567278,item3,5.383396979213461
sub-control028,control,T1,trial15,976.6510352544292,item3,5.383396979213461
sub-control028,control,T1,trial16,995.9107904681832,item4,5.383396979213461
sub-control028,control,T1,trial17,973.8032924684777,item4,5.383396979213461
sub-control028,control,T1,trial18,1003.4214720710538,item4,5.383396979213461
sub-control028,control,T1,trial19,973.3282519619319,item4,5.383396979213461
sub-control028,control,T1,trial20,973.6174188863678,item4,5.383396979213461
sub-test028,test,T0,trial1,1099.8833665379273,item1,16.268060751230536
sub-test028,test,T0,trial2,1127.7226662130543,item1,16.268060751230536
sub-test028,test,T0,trial3,1091.460893191767,item1,16.268060751230536
sub-test028,test,T0,trial4,1095.19795969911,item1,16.268060751230536
sub-test028,test,T0,trial5,1140.3607886886095,item1,16.268060751230536
sub-test028,test,T0,trial6,1084.4074190814085,item2,16.268060751230536
sub-test028,test,T0,trial7,1083.8208741157919,item2,16.268060751230536
sub-test028,test,T0,trial8,1106.0928469915395,item2,16.268060751230536
sub-test028,test,T0,trial9,1057.0571953631495,item2,16.268060751230536
sub-test028,test,T0,trial10,1089.0825852257888,item2,16.268060751230536
sub-test028,test,T0,trial11,1080.1497946265974,item3,16.268060751230536
sub-test028,test,T0,trial12,1047.3544754847776,item3,16.268060751230536
sub-test028,test,T0,trial13,1064.1587505134264,item3,16.268060751230536
sub-test028,test,T0,trial14,1090.9193609568028,item3,16.268060751230536
sub-test028,test,T0,trial15,1083.775424643954,item3,16.268060751230536
sub-test028,test,T0,trial16,1103.035179857708,item4,16.268060751230536
sub-test028,test,T0,trial17,1080.9276818580024,item4,16.268060751230536
sub-test028,test,T0,trial18,1110.5458614605786,item4,16.268060751230536
sub-test028,test,T0,trial19,1080.4526413514568,item4,16.268060751230536
sub-test028,test,T0,trial20,1080.7418082758927,item4,16.268060751230536
sub-test028,test,T1,trial1,920.1537665664202,item1,16.268060751230536
sub-test028,test,T1,trial2,947.9930662415474,item1,16.268060751230536
sub-test028,test,T1,trial3,911.7312932202598,item1,16.268060751230536
sub-test028,test,T1,trial4,915.4683597276031,item1,16.268060751230536
sub-test028,test,T1,trial5,960.6311887171025,item1,16.268060751230536
sub-test028,test,T1,trial6,904.6778191099016,item2,16.268060751230536
sub-test028,test,T1,trial7,904.0912741442849,item2,16.268060751230536
sub-test028,test,T1,trial8,926.3632470200324,item2,16.268060751230536
sub-test028,test,T1,trial9,877.3275953916426,item2,16.268060751230536
sub-test028,test,T1,trial10,909.3529852542816,item2,16.268060751230536
sub-test028,test,T1,trial11,900.4201946550905,item3,16.268060751230536
sub-test028,test,T1,trial12,867.6248755132706,item3,16.268060751230536
sub-test028,test,T1,trial13,884.4291505419194,item3,16.268060751230536
sub-test028,test,T1,trial14,911.1897609852958,item3,16.268060751230536
sub-test028,test,T1,trial15,904.045824672447,item3,16.268060751230536
sub-test028,test,T1,trial16,923.305579886201,item4,16.268060751230536
sub-test028,test,T1,trial17,901.1980818864955,item4,16.268060751230536
sub-test028,test,T1,trial18,930.8162614890716,item4,16.268060751230536
sub-test028,test,T1,trial19,900.7230413799497,item4,16.268060751230536
sub-test028,test,T1,trial20,901.0122083043856,item4,16.268060751230536
sub-control029,control,T0,trial1,1062.6595773640333,item1,8.77747705213286
sub-control029,control,T0,trial2,1090.4988770391606,item1,8.77747705213286
sub-control029,control,T0,trial3,1054.237104017873,item1,8.77747705213286
sub-control029,control,T0,trial4,1057.9741705252163,item1,8.77747705213286
sub-control029,control,T0,trial5,1103.1369995147156,item1,8.77747705213286
sub-control029,control,T0,trial6,1047.1836299075148,item2,8.77747705213286
sub-control029,control,T0,trial7,1046.5970849418982,item2,8.77747705213286
sub-control029,control,T0,trial8,1068.8690578176456,item2,8.77747705213286
sub-control029,control,T0,trial9,1019.8334061892558,item2,8.77747705213286
sub-control029,control,T0,trial10,1051.8587960518948,item2,8.77747705213286
sub-control029,control,T0,trial11,1042.9260054527037,item3,8.77747705213286
sub-control029,control,T0,trial12,1010.1306863108838,item3,8.77747705213286
sub-control029,control,T0,trial13,1026.9349613395325,item3,8.77747705213286
sub-control029,control,T0,trial14,1053.6955717829092,item3,8.77747705213286
sub-control029,control,T0,trial15,1046.5516354700603,item3,8.77747705213286
sub-control029,control,T0,trial16,1065.8113906838141,item4,8.77747705213286
sub-control029,control,T0,trial17,1043.7038926841087,item4,8.77747705213286
sub-control029,control,T0,trial18,1073.322072286685,item4,8.77747705213286
sub-control029,control,T0,trial19,1043.2288521775629,item4,8.77747705213286
sub-control029,control,T0,trial20,1043.5180191019988,item4,8.77747705213286
sub-control029,control,T1,trial1,1007.002732351157,item1,8.77747705213286
sub-control029,control,T1,trial2,1034.842032026284,item1,8.77747705213286
sub-control029,control,T1,trial3,998.5802590049965,item1,8.77747705213286
sub-control029,control,T1,trial4,1002.3173255123398,item1,8.77747705213286
sub-control029,control,T1,trial5,1047.4801545018393,item1,8.77747705213286
sub-control029,control,T1,trial6,991.5267848946384,item2,8.77747705213286
sub-control029,control,T1,trial7,990.9402399290216,item2,8.77747705213286
sub-control029,control,T1,trial8,1013.2122128047691,item2,8.77747705213286
sub-control029,control,T1,trial9,964.1765611763793,item2,8.77747705213286
sub-control029,control,T1,trial10,996.2019510390184,item2,8.77747705213286
sub-control029,control,T1,trial11,987.2691604398273,item3,8.77747705213286
sub-control029,control,T1,trial12,954.4738412980073,item3,8.77747705213286
sub-control029,control,T1,trial13,971.2781163266561,item3,8.77747705213286
sub-control029,control,T1,trial14,998.0387267700326,item3,8.77747705213286
sub-control029,control,T1,trial15,990.8947904571837,item3,8.77747705213286
sub-control029,control,T1,trial16,1010.1545456709378,item4,8.77747705213286
sub-control029,control,T1,trial17,988.0470476712322,item4,8.77747705213286
sub-control029,control,T1,trial18,1017.6652272738083,item4,8.77747705213286
sub-control029,control,T1,trial19,987.5720071646864,item4,8.77747705213286
sub-control029,control,T1,trial20,987.8611740891223,item4,8.77747705213286
sub-test029,test,T0,trial1,1099.9626079242385,item1,13.709133113059139
sub-test029,test,T0,trial2,1127.8019075993654,item1,13.709133113059139
sub-test029,test,T0,trial3,1091.540134578078,item1,13.709133113059139
sub-test029,test,T0,trial4,1095.2772010854212,item1,13.709133113059139
sub-test029,test,T0,trial5,1140.4400300749207,item1,13.709133113059139
sub-test029,test,T0,trial6,1084.4866604677197,item2,13.709133113059139
sub-test029,test,T0,trial7,1083.900115502103,item2,13.709133113059139
sub-test029,test,T0,trial8,1106.1720883778507,item2,13.709133113059139
sub-test029,test,T0,trial9,1057.1364367494607,item2,13.709133113059139
sub-test029,test,T0,trial10,1089.1618266121,item2,13.709133113059139
sub-test029,test,T0,trial11,1080.2290360129086,item3,13.709133113059139
sub-test029,test,T0,trial12,1047.4337168710888,item3,13.709133113059139
sub-test029,test,T0,trial13,1064.2379918997376,item3,13.709133113059139
sub-test029,test,T0,trial14,1090.998602343114,item3,13.709133113059139
sub-test029,test,T0,trial15,1083.8546660302652,item3,13.709133113059139
sub-test029,test,T0,trial16,1103.1144212440192,item4,13.709133113059139
sub-test029,test,T0,trial17,1081.0069232443136,item4,13.709133113059139
sub-test029,test,T0,trial18,1110.6251028468898,item4,13.709133113059139
sub-test029,test,T0,trial19,1080.531882737768,item4,13.709133113059139
sub-test029,test,T0,trial20,1080.821049662204,item4,13.709133113059139
sub-test029,test,T1,trial1,934.7229554536793,item1,13.709133113059139
sub-test029,test,T1,trial2,962.5622551288064,item1,13.709133113059139
sub-test029,test,T1,trial3,926.3004821075189,item1,13.709133113059139
sub-test029,test,T1,trial4,930.0375486148622,item1,13.709133113059139
sub-test029,test,T1,trial5,975.2003776043616,item1,13.709133113059139
sub-test029,test,T1,trial6,919.2470079971607,item2,13.709133113059139
sub-test029,test,T1,trial7,918.6604630315439,item2,13.709133113059139
sub-test029,test,T1,trial8,940.9324359072915,item2,13.709133113059139
sub-test029,test,T1,trial9,891.8967842789017,item2,13.709133113059139
sub-test029,test,T1,trial10,923.9221741415407,item2,13.709133113059139
sub-test029,test,T1,trial11,914.9893835423496,item3,13.709133113059139
sub-test029,test,T1,trial12,882.1940644005297,item3,13.709133113059139
sub-test029,test,T1,trial13,898.9983394291785,item3,13.709133113059139
sub-test029,test,T1,trial14,925.7589498725549,item3,13.709133113059139
sub-test029,test,T1,trial15,918.6150135597061,item3,13.709133113059139
sub-test029,test,T1,trial16,937.8747687734601,item4,13.709133113059139
sub-test029,test,T1,trial17,915.7672707737546,item4,13.709133113059139
sub-test029,test,T1,trial18,945.3854503763307,item4,13.709133113059139
sub-test029,test,T1,trial19,915.2922302672088,item4,13.709133113059139
sub-test029,test,T1,trial20,915.5813971916447,item4,13.709133113059139
sub-control030,control,T0,trial1,1064.4041182478813,item1,5.909106364718151
sub-control030,control,T0,trial2,1092.2434179230083,item1,5.909106364718151
sub-control030,control,T0,trial3,1055.981644901721,item1,5.909106364718151
sub-control030,control,T0,trial4,1059.718711409064,item1,5.909106364718151
sub-control030,control,T0,trial5,1104.8815403985636,item1,5.909106364718151
sub-control030,control,T0,trial6,1048.9281707913626,item2,5.909106364718151
sub-control030,control,T0,trial7,1048.341625825746,item2,5.909106364718151
sub-control030,control,T0,trial8,1070.6135987014936,item2,5.909106364718151
sub-control030,control,T0,trial9,1021.5779470731037,item2,5.909106364718151
sub-control030,control,T0,trial10,1053.6033369357428,item2,5.909106364718151
sub-control030,control,T0,trial11,1044.6705463365515,item3,5.909106364718151
sub-control030,control,T0,trial12,1011.8752271947317,item3,5.909106364718151
sub-control030,control,T0,trial13,1028.6795022233805,item3,5.909106364718151
sub-control030,control,T0,trial14,1055.440112666757,item3,5.909106364718151
sub-control030,control,T0,trial15,1048.296176353908,item3,5.909106364718151
sub-control030,control,T0,trial16,1067.5559315676621,item4,5.909106364718151
sub-control030,control,T0,trial17,1045.4484335679565,item4,5.909106364718151
sub-control030,control,T0,trial18,1075.0666131705327,item4,5.909106364718151
sub-control030,control,T0,trial19,1044.973393061411,item4,5.909106364718151
sub-control030,control,T0,trial20,1045.2625599858468,item4,5.909106364718151
sub-control030,control,T1,trial1,1026.4450291698743,item1,5.909106364718151
sub-control030,control,T1,trial2,1054.2843288450015,item1,5.909106364718151
sub-control030,control,T1,trial3,1018.0225558237139,item1,5.909106364718151
sub-control030,control,T1,trial4,1021.7596223310572,item1,5.909106364718151
sub-control030,control,T1,trial5,1066.9224513205565,item1,5.909106364718151
sub-control030,control,T1,trial6,1010.9690817133558,item2,5.909106364718151
sub-control030,control,T1,trial7,1010.382536747739,item2,5.909106364718151
sub-control030,control,T1,trial8,1032.6545096234865,item2,5.909106364718151
sub-control030,control,T1,trial9,983.6188579950967,item2,5.909106364718151
sub-control030,control,T1,trial10,1015.6442478577358,item2,5.909106364718151
sub-control030,control,T1,trial11,1006.7114572585447,item3,5.909106364718151
sub-control030,control,T1,trial12,973.9161381167247,item3,5.909106364718151
sub-control030,control,T1,trial13,990.7204131453735,item3,5.909106364718151
sub-control030,control,T1,trial14,1017.48102358875,item3,5.909106364718151
sub-control030,control,T1,trial15,1010.3370872759011,item3,5.909106364718151
sub-control030,control,T1,trial16,1029.596842489655,item4,5.909106364718151
sub-control030,control,T1,trial17,1007.4893444899496,item4,5.909106364718151
sub-control030,control,T1,trial18,1037.1075240925259,item4,5.909106364718151
sub-control030,control,T1,trial19,1007.0143039834038,item4,5.909106364718151
sub-control030,control,T1,trial20,1007.3034709078397,item4,5.909106364718151
sub-test030,test,T0,trial1,1113.3866544444772,item1,14.051518460609008
sub-test030,test,T0,trial2,1141.2259541196042,item1,14.051518460609008
sub-test030,test,T0,trial3,1104.9641810983169,item1,14.051518460609008
sub-test030,test,T0,trial4,1108.70124760566,item1,14.051518460609008
sub-test030,test,T0,trial5,1153.8640765951595,item1,14.051518460609008
sub-test030,test,T0,trial6,1097.9107069879585,item2,14.051518460609008
sub-test030,test,T0,trial7,1097.3241620223419,item2,14.051518460609008
sub-test030,test,T0,trial8,1119.5961348980895,item2,14.051518460609008
sub-test030,test,T0,trial9,1070.5604832696995,item2,14.051518460609008
sub-test030,test,T0,trial10,1102.5858731323387,item2,14.051518460609008
sub-test030,test,T0,trial11,1093.6530825331474,item3,14.051518460609008
sub-test030,test,T0,trial12,1060.8577633913276,item3,14.051518460609008
sub-test030,test,T0,trial13,1077.6620384199764,item3,14.051518460609008
sub-test030,test,T0,trial14,1104.4226488633528,item3,14.051518460609008
sub-test030,test,T0,trial15,1097.278712550504,item3,14.051518460609008
sub-test030,test,T0,trial16,1116.538467764258,item4,14.051518460609008
sub-test030,test,T0,trial17,1094.4309697645524,item4,14.051518460609008
sub-test030,test,T0,trial18,1124.0491493671286,item4,14.051518460609008
sub-test030,test,T0,trial19,1093.9559292580068,item4,14.051518460609008
sub-test030,test,T0,trial20,1094.2450961824427,item4,14.051518460609008
sub-test030,test,T1,trial1,965.8617990085199,item1,14.051518460609008
sub-test030,test,T1,trial2,993.701098683647,item1,14.051518460609008
sub-test030,test,T1,trial3,957.4393256623595,item1,14.051518460609008
sub-test030,test,T1,trial4,961.1763921697028,item1,14.051518460609008
sub-test030,test,T1,trial5,1006.3392211592022,item1,14.051518460609008
sub-test030,test,T1,trial6,950.3858515520013,item2,14.051518460609008
sub-test030,test,T1,trial7,949.7993065863845,item2,14.051518460609008
sub-test030,test,T1,trial8,972.0712794621321,item2,14.051518460609008
sub-test030,test,T1,trial9,923.0356278337423,item2,14.051518460609008
sub-test030,test,T1,trial10,955.0610176963813,item2,14.051518460609008
sub-test030,test,T1,trial11,946.1282270971902,item3,14.051518460609008
sub-test030,test,T1,trial12,913.3329079553703,item3,14.051518460609008
sub-test030,test,T1,trial13,930.1371829840191,item3,14.051518460609008
sub-test030,test,T1,trial14,956.8977934273955,item3,14.051518460609008
sub-test030,test,T1,trial15,949.7538571145467,item3,14.051518460609008
sub-test030,test,T1,trial16,969.0136123283007,item4,14.051518460609008
sub-test030,test,T1,trial17,946.9061143285952,item4,14.051518460609008
sub-test030,test,T1,trial18,976.5242939311713,item4,14.051518460609008
sub-test030,test,T1,trial19,946.4310738220494,item4,14.051518460609008
sub-test030,test,T1,trial20,946.7202407464853,item4,14.051518460609008
