pax,group,condition,session,trial,rt
sub-control012,control,A,T0,i10,804.4075888225439
sub-control012,control,A,T0,i11,806.4075888225439
sub-control012,control,A,T0,i12,805.4075888225439
sub-control012,control,A,T0,i13,811.4075888225439
sub-control012,control,A,T0,i14,804.4075888225439
sub-control012,control,A,T0,i15,805.4075888225439
sub-control012,control,A,T0,i16,804.4075888225439
sub-control012,control,A,T0,i17,806.4075888225439
sub-control012,control,A,T0,i18,806.4075888225439
sub-control012,control,A,T0,i19,807.4075888225439
sub-control012,control,A,T0,i20,804.4075888225439
sub-control012,control,B,T0,i1,964.8822379742008
sub-control012,control,B,T0,i2,961.8822379742008
sub-control012,control,B,T0,i3,964.8822379742008
sub-control012,control,B,T0,i4,963.8822379742008
sub-control012,control,B,T0,i5,964.8822379742008
sub-control012,control,B,T0,i6,961.8822379742008
sub-control012,control,B,T0,i7,962.8822379742008
sub-control012,control,B,T0,i8,965.8822379742008
sub-control012,control,B,T0,i9,966.8822379742008
sub-control012,control,B,T0,i10,962.8822379742008
sub-control012,control,B,T0,i11,964.8822379742008
sub-control012,control,B,T0,i12,963.8822379742008
sub-control012,control,B,T0,i13,969.8822379742008
sub-control012,control,B,T0,i14,962.8822379742008
sub-control012,control,B,T0,i15,963.8822379742008
sub-control012,control,B,T0,i16,962.8822379742008
sub-control012,control,B,T0,i17,964.8822379742008
sub-control012,control,B,T0,i18,964.8822379742008
sub-control012,control,B,T0,i19,965.8822379742008
sub-control012,control,B,T0,i20,962.8822379742008
sub-test012,test,A,T0,i1,791.8485370871933
sub-test012,test,A,T0,i2,788.8485370871933
sub-test012,test,A,T0,i3,791.8485370871933
sub-test012,test,A,T0,i4,790.8485370871933
sub-test012,test,A,T0,i5,791.8485370871933
sub-test012,test,A,T0,i6,788.8485370871933
sub-test012,test,A,T0,i7,789.8485370871933
sub-test012,test,A,T0,i8,792.8485370871933
sub-test012,test,A,T0,i9,793.8485370871933
sub-test012,test,A,T0,i10,789.8485370871933
sub-test012,test,A,T0,i11,791.8485370871933
sub-test012,test,A,T0,i12,790.8485370871933
sub-test012,test,A,T0,i13,796.8485370871933
sub-test012,test,A,T0,i14,789.8485370871933
sub-test012,test,A,T0,i15,790.8485370871933
sub-test012,test,A,T0,i16,789.8485370871933
sub-test012,test,A,T0,i17,791.8485370871933
sub-test012,test,A,T0,i18,791.8485370871933
sub-test012,test,A,T0,i19,792.8485370871933
sub-test012,test,A,T0,i20,789.8485370871933
sub-test012,test,B,T0,i1,940.1575900602512
sub-test012,test,B,T0,i2,937.1575900602512
sub-test012,test,B,T0,i3,940.1575900602512
sub-test012,test,B,T0,i4,939.1575900602512
sub-test012,test,B,T0,i5,940.1575900602512
sub-test012,test,B,T0,i6,937.1575900602512
sub-test012,test,B,T0,i7,938.1575900602512
sub-test012,test,B,T0,i8,941.1575900602512
sub-test012,test,B,T0,i9,942.1575900602512
sub-test012,test,B,T0,i10,938.1575900602512
sub-test012,test,B,T0,i11,940.1575900602512
sub-test012,test,B,T0,i12,939.1575900602512
sub-test012,test,B,T0,i13,945.1575900602512
sub-test012,test,B,T0,i14,938.1575900602512
sub-test012,test,B,T0,i15,939.1575900602512
sub-test012,test,B,T0,i16,938.1575900602512
sub-test012,test,B,T0,i17,940.1575900602512
sub-test012,test,B,T0,i18,940.1575900602512
sub-test012,test,B,T0,i19,941.1575900602512
sub-test012,test,B,T0,i20,938.1575900602512
sub-control012,control,A,T1,i1,700.5150519129792
sub-control012,control,A,T1,i2,697.5150519129792
sub-control012,control,A,T1,i3,700.5150519129792
sub-control012,control,A,T1,i4,699.5150519129792
sub-control012,control,A,T1,i5,700.5150519129792
sub-control012,control,A,T1,i6,697.5150519129792
sub-control012,control,A,T1,i7,698.5150519129792
sub-control012,control,A,T1,i8,701.5150519129792
sub-control012,control,A,T1,i9,702.5150519129792
sub-control012,control,A,T1,i10,698.5150519129792
sub-control012,control,A,T1,i11,700.5150519129792
sub-control012,control,A,T1,i12,699.5150519129792
sub-control012,control,A,T1,i13,705.5150519129792
sub-control012,control,A,T1,i14,698.5150519129792
sub-control012,control,A,T1,i15,699.5150519129792
sub-control012,control,A,T1,i16,698.5150519129792
sub-control012,control,A,T1,i17,700.5150519129792
sub-control012,control,A,T1,i18,700.5150519129792
sub-control012,control,A,T1,i19,701.5150519129792
sub-control012,control,A,T1,i20,698.5150519129792
sub-test012,test,A,T1,i1,684.3428493056578
sub-test012,test,A,T1,i2,681.3428493056578
sub-test012,test,A,T1,i3,684.3428493056578
sub-test012,test,A,T1,i4,683.3428493056578
sub-test012,test,A,T1,i5,684.3428493056578
sub-test012,test,A,T1,i6,681.3428493056578
sub-test012,test,A,T1,i7,682.3428493056578
sub-test012,test,A,T1,i8,685.3428493056578
sub-test012,test,A,T1,i9,686.3428493056578
sub-test012,test,A,T1,i10,682.3428493056578
sub-test012,test,A,T1,i11,684.3428493056578
sub-test012,test,A,T1,i12,683.3428493056578
sub-test012,test,A,T1,i13,689.3428493056578
sub-test012,test,A,T1,i14,682.3428493056578
sub-test012,test,A,T1,i15,683.3428493056578
sub-test012,test,A,T1,i16,682.3428493056578
sub-test012,test,A,T1,i17,684.3428493056578
sub-test012,test,A,T1,i18,684.3428493056578
sub-test012,test,A,T1,i19,685.3428493056578
sub-test012,test,A,T1,i20,682.3428493056578
sub-control012,control,B,T1,i1,861.2909599404096
sub-control012,control,B,T1,i2,858.2909599404096
sub-control012,control,B,T1,i3,861.2909599404096
sub-control012,control,B,T1,i4,860.2909599404096
sub-control012,control,B,T1,i5,861.2909599404096
sub-control012,control,B,T1,i6,858.2909599404096
sub-control012,control,B,T1,i7,859.2909599404096
sub-control012,control,B,T1,i8,862.2909599404096
sub-control012,control,B,T1,i9,863.2909599404096
sub-control012,control,B,T1,i10,859.2909599404096
sub-control012,control,B,T1,i11,861.2909599404096
sub-control012,control,B,T1,i12,860.2909599404096
sub-control012,control,B,T1,i13,866.2909599404096
sub-control012,control,B,T1,i14,859.2909599404096
sub-control012,control,B,T1,i15,860.2909599404096
sub-control012,control,B,T1,i16,859.2909599404096
sub-control012,control,B,T1,i17,861.2909599404096
sub-control012,control,B,T1,i18,861.2909599404096
sub-control012,control,B,T1,i19,862.2909599404096
sub-control012,control,B,T1,i20,859.2909599404096
sub-test012,test,B,T1,i1,676.5047443824341
sub-test012,test,B,T1,i2,673.5047443824341
sub-test012,test,B,T1,i3,676.5047443824341
sub-test012,test,B,T1,i4,675.5047443824341
sub-test012,test,B,T1,i5,676.5047443824341
sub-test012,test,B,T1,i6,673.5047443824341
sub-test012,test,B,T1,i7,674.5047443824341
sub-test012,test,B,T1,i8,677.5047443824341
sub-test012,test,B,T1,i9,678.5047443824341
sub-test012,test,B,T1,i10,674.5047443824341
sub-test012,test,B,T1,i11,676.5047443824341
sub-test012,test,B,T1,i12,675.5047443824341
sub-test012,test,B,T1,i13,681.5047443824341
sub-test012,test,B,T1,i14,674.5047443824341
sub-test012,test,B,T1,i15,675.5047443824341
sub-test012,test,B,T1,i16,674.5047443824341
sub-test012,test,B,T1,i17,676.5047443824341
sub-test012,test,B,T1,i18,676.5047443824341
sub-test012,test,B,T1,i19,677.5047443824341
sub-test012,test,B,T1,i20,674.5047443824341
sub-control013,control,A,T0,i1,809.0528043034719
sub-control013,control,A,T0,i2,806.0528043034719
sub-control013,control,A,T0,i3,809.0528043034719
sub-control013,control,A,T0,i4,808.0528043034719
sub-control013,control,A,T0,i5,809.0528043034719
sub-control013,control,A,T0,i6,806.0528043034719
sub-control013,control,A,T0,i7,807.0528043034719
sub-control013,control,A,T0,i8,810.0528043034719
sub-control013,control,A,T0,i9,811.0528043034719
sub-control013,control,A,T0,i10,807.0528043034719
sub-control013,control,A,T0,i11,809.0528043034719
sub-control013,control,A,T0,i12,808.0528043034719
sub-control013,control,A,T0,i13,814.0528043034719
sub-control013,control,A,T0,i14,807.0528043034719
sub-control013,control,A,T0,i15,808.0528043034719
sub-control013,control,A,T0,i16,807.0528043034719
sub-control013,control,A,T0,i17,809.0528043034719
sub-control013,control,A,T0,i18,809.0528043034719
sub-control013,control,A,T0,i19,810.0528043034719
sub-control013,control,A,T0,i20,807.0528043034719
sub-control013,control,B,T0,i1,963.8358845297735
sub-control013,control,B,T0,i2,960.8358845297735
sub-control013,control,B,T0,i3,963.8358845297735
sub-control013,control,B,T0,i4,962.8358845297735
sub-control013,control,B,T0,i5,963.8358845297735
sub-control013,control,B,T0,i6,960.8358845297735
sub-control013,control,B,T0,i7,961.8358845297735
sub-control013,control,B,T0,i8,964.8358845297735
sub-control013,control,B,T0,i9,965.8358845297735
sub-control013,control,B,T0,i10,961.8358845297735
sub-control013,control,B,T0,i11,963.8358845297735
sub-control013,control,B,T0,i12,962.8358845297735
sub-control013,control,B,T0,i13,968.8358845297735
sub-control013,control,B,T0,i14,961.8358845297735
sub-control013,control,B,T0,i15,962.8358845297735
sub-control013,control,B,T0,i16,961.8358845297735
sub-control013,control,B,T0,i17,963.8358845297735
sub-control013,control,B,T0,i18,963.8358845297735
sub-control013,control,B,T0,i19,964.8358845297735
sub-control013,control,B,T0,i20,961.8358845297735
sub-test013,test,A,T0,i1,792.472788383918
sub-test013,test,A,T0,i2,789.472788383918
sub-test013,test,A,T0,i3,792.472788383918
sub-test013,test,A,T0,i4,791.472788383918
sub-test013,test,A,T0,i5,792.472788383918
sub-test013,test,A,T0,i6,789.472788383918
sub-test013,test,A,T0,i7,790.472788383918
sub-test013,test,A,T0,i8,793.472788383918
sub-test013,test,A,T0,i9,794.472788383918
sub-test013,test,A,T0,i10,790.472788383918
sub-test013,test,A,T0,i11,792.472788383918
sub-test013,test,A,T0,i12,791.472788383918
sub-test013,test,A,T0,i13,797.472788383918
sub-test013,test,A,T0,i14,790.472788383918
sub-test013,test,A,T0,i15,791.472788383918
sub-test013,test,A,T0,i16,790.472788383918
sub-test013,test,A,T0,i17,792.472788383918
sub-test013,test,A,T0,i18,792.472788383918
sub-test013,test,A,T0,i19,793.472788383918
sub-test013,test,A,T0,i20,790.472788383918
sub-test013,test,B,T0,i1,939.4673680933514
sub-test013,test,B,T0,i2,936.4673680933514
sub-test013,test,B,T0,i3,939.4673680933514
sub-test013,test,B,T0,i4,938.4673680933514
sub-test013,test,B,T0,i5,939.4673680933514
sub-test013,test,B,T0,i6,936.4673680933514
sub-test013,test,B,T0,i7,937.4673680933514
sub-test013,test,B,T0,i8,940.4673680933514
sub-test013,test,B,T0,i9,941.4673680933514
sub-test013,test,B,T0,i10,937.4673680933514
sub-test013,test,B,T0,i11,939.4673680933514
sub-test013,test,B,T0,i12,938.4673680933514
sub-test013,test,B,T0,i13,944.4673680933514
sub-test013,test,B,T0,i14,937.4673680933514
sub-test013,test,B,T0,i15,938.4673680933514
sub-test013,test,B,T0,i16,937.4673680933514
sub-test013,test,B,T0,i17,939.4673680933514
sub-test013,test,B,T0,i18,939.4673680933514
sub-test013,test,B,T0,i19,940.4673680933514
sub-test013,test,B,T0,i20,937.4673680933514
sub-control013,control,A,T1,i1,703.3324536922994
sub-control013,control,A,T1,i2,700.3324536922994
sub-control013,control,A,T1,i3,703.3324536922994
sub-control013,control,A,T1,i4,702.3324536922994
sub-control013,control,A,T1,i5,703.3324536922994
sub-control013,control,A,T1,i6,700.3324536922994
sub-control013,control,A,T1,i7,701.3324536922994
sub-control013,control,A,T1,i8,704.3324536922994
sub-control013,control,A,T1,i9,705.3324536922994
sub-control013,control,A,T1,i10,701.3324536922994
sub-control013,control,A,T1,i11,703.3324536922994
sub-control013,control,A,T1,i12,702.3324536922994
sub-control013,control,A,T1,i13,708.3324536922994
sub-control013,control,A,T1,i14,701.3324536922994
sub-control013,control,A,T1,i15,702.3324536922994
sub-control013,control,A,T1,i16,701.3324536922994
sub-control013,control,A,T1,i17,703.3324536922994
sub-control013,control,A,T1,i18,703.3324536922994
sub-control013,control,A,T1,i19,704.3324536922994
sub-control013,control,A,T1,i20,701.3324536922994
sub-test013,test,A,T1,i1,687.0060730309716
sub-test013,test,A,T1,i2,684.0060730309716
sub-test013,test,A,T1,i3,687.0060730309716
sub-test013,test,A,T1,i4,686.0060730309716
sub-test013,test,A,T1,i5,687.0060730309716
sub-test013,test,A,T1,i6,684.0060730309716
sub-test013,test,A,T1,i7,685.0060730309716
sub-test013,test,A,T1,i8,688.0060730309716
sub-test013,test,A,T1,i9,689.0060730309716
sub-test013,test,A,T1,i10,685.0060730309716
sub-test013,test,A,T1,i11,687.0060730309716
sub-test013,test,A,T1,i12,686.0060730309716
sub-test013,test,A,T1,i13,692.0060730309716
sub-test013,test,A,T1,i14,685.0060730309716
sub-test013,test,A,T1,i15,686.0060730309716
sub-test013,test,A,T1,i16,685.0060730309716
sub-test013,test,A,T1,i17,687.0060730309716
sub-test013,test,A,T1,i18,687.0060730309716
sub-test013,test,A,T1,i19,688.0060730309716
sub-test013,test,A,T1,i20,685.0060730309716
sub-control013,control,B,T1,i1,862.6190298472414
sub-control013,control,B,T1,i2,859.6190298472414
sub-control013,control,B,T1,i3,862.6190298472414
sub-control013,control,B,T1,i4,861.6190298472414
sub-control013,control,B,T1,i5,862.6190298472414
sub-control013,control,B,T1,i6,859.6190298472414
sub-control013,control,B,T1,i7,860.6190298472414
sub-control013,control,B,T1,i8,863.6190298472414
sub-control013,control,B,T1,i9,864.6190298472414
sub-control013,control,B,T1,i10,860.6190298472414
sub-control013,control,B,T1,i11,862.6190298472414
sub-control013,control,B,T1,i12,861.6190298472414
sub-control013,control,B,T1,i13,867.6190298472414
sub-control013,control,B,T1,i14,860.6190298472414
sub-control013,control,B,T1,i15,861.6190298472414
sub-control013,control,B,T1,i16,860.6190298472414
sub-control013,control,B,T1,i17,862.6190298472414
sub-control013,control,B,T1,i18,862.6190298472414
sub-control013,control,B,T1,i19,863.6190298472414
sub-control013,control,B,T1,i20,860.6190298472414
sub-test013,test,B,T1,i1,680.9129919718661
sub-test013,test,B,T1,i2,677.9129919718661
sub-test013,test,B,T1,i3,680.9129919718661
sub-test013,test,B,T1,i4,679.9129919718661
sub-test013,test,B,T1,i5,680.9129919718661
sub-test013,test,B,T1,i6,677.9129919718661
sub-test013,test,B,T1,i7,678.9129919718661
sub-test013,test,B,T1,i8,681.9129919718661
sub-test013,test,B,T1,i9,682.9129919718661
sub-test013,test,B,T1,i10,678.9129919718661
sub-test013,test,B,T1,i11,680.9129919718661
sub-test013,test,B,T1,i12,679.9129919718661
sub-test013,test,B,T1,i13,685.9129919718661
sub-test013,test,B,T1,i14,678.9129919718661
sub-test013,test,B,T1,i15,679.9129919718661
sub-test013,test,B,T1,i16,678.9129919718661
sub-test013,test,B,T1,i17,680.9129919718661
sub-test013,test,B,T1,i18,680.9129919718661
sub-test013,test,B,T1,i19,681.9129919718661
sub-test013,test,B,T1,i20,678.9129919718661
sub-control014,control,A,T0,i1,815.5133155872253
sub-control014,control,A,T0,i2,812.5133155872253
sub-control014,control,A,T0,i3,815.5133155872253
sub-control014,control,A,T0,i4,814.5133155872253
sub-control014,control,A,T0,i5,815.5133155872253
sub-control014,control,A,T0,i6,812.5133155872253
sub-control014,control,A,T0,i7,813.5133155872253
sub-control014,control,A,T0,i8,816.5133155872253
sub-control014,control,A,T0,i9,817.5133155872253
sub-control014,control,A,T0,i10,813.5133155872253
sub-control014,control,A,T0,i11,815.5133155872253
sub-control014,control,A,T0,i12,814.5133155872253
sub-control014,control,A,T0,i13,820.5133155872253
sub-control014,control,A,T0,i14,813.5133155872253
sub-control014,control,A,T0,i15,814.5133155872253
sub-control014,control,A,T0,i16,813.5133155872253
sub-control014,control,A,T0,i17,815.5133155872253
sub-control014,control,A,T0,i18,815.5133155872253
sub-control014,control,A,T0,i19,816.5133155872253
sub-control014,control,A,T0,i20,813.5133155872253
sub-control014,control,B,T0,i1,968.3136144167079
sub-control014,control,B,T0,i2,965.3136144167079
sub-control014,control,B,T0,i3,968.3136144167079
sub-control014,control,B,T0,i4,967.3136144167079
sub-control014,control,B,T0,i5,968.3136144167079
sub-control014,control,B,T0,i6,965.3136144167079
sub-control014,control,B,T0,i7,966.3136144167079
sub-control014,control,B,T0,i8,969.3136144167079
sub-control014,control,B,T0,i9,970.3136144167079
sub-control014,control,B,T0,i10,966.3136144167079
sub-control014,control,B,T0,i11,968.3136144167079
sub-control014,control,B,T0,i12,967.3136144167079
sub-control014,control,B,T0,i13,973.3136144167079
sub-control014,control,B,T0,i14,966.3136144167079
sub-control014,control,B,T0,i15,967.3136144167079
sub-control014,control,B,T0,i16,966.3136144167079
sub-control014,control,B,T0,i17,968.3136144167079
sub-control014,control,B,T0,i18,968.3136144167079
sub-control014,control,B,T0,i19,969.3136144167079
sub-control014,control,B,T0,i20,966.3136144167079
sub-test014,test,A,T0,i1,799.8597006848883
sub-test014,test,A,T0,i2,796.8597006848883
sub-test014,test,A,T0,i3,799.8597006848883
sub-test014,test,A,T0,i4,798.8597006848883
sub-test014,test,A,T0,i5,799.8597006848883
sub-test014,test,A,T0,i6,796.8597006848883
sub-test014,test,A,T0,i7,797.8597006848883
sub-test014,test,A,T0,i8,800.8597006848883
sub-test014,test,A,T0,i9,801.8597006848883
sub-test014,test,A,T0,i10,797.8597006848883
sub-test014,test,A,T0,i11,799.8597006848883
sub-test014,test,A,T0,i12,798.8597006848883
sub-test014,test,A,T0,i13,804.8597006848883
sub-test014,test,A,T0,i14,797.8597006848883
sub-test014,test,A,T0,i15,798.8597006848883
sub-test014,test,A,T0,i16,797.8597006848883
sub-test014,test,A,T0,i17,799.8597006848883
sub-test014,test,A,T0,i18,799.8597006848883
sub-test014,test,A,T0,i19,800.8597006848883
sub-test014,test,A,T0,i20,797.8597006848883
sub-test014,test,B,T0,i1,946.7633829811832
sub-test014,test,B,T0,i2,943.7633829811832
sub-test014,test,B,T0,i3,946.7633829811832
sub-test014,test,B,T0,i4,945.7633829811832
sub-test014,test,B,T0,i5,946.7633829811832
sub-test014,test,B,T0,i6,943.7633829811832
sub-test014,test,B,T0,i7,944.7633829811832
sub-test014,test,B,T0,i8,947.7633829811832
sub-test014,test,B,T0,i9,948.7633829811832
sub-test014,test,B,T0,i10,944.7633829811832
sub-test014,test,B,T0,i11,946.7633829811832
sub-test014,test,B,T0,i12,945.7633829811832
sub-test014,test,B,T0,i13,951.7633829811832
